"Age","Workclass","Fnlwgt","Education.","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Class"
33,3,111746,14,12,2,26,2,1,1,0,0,45,333,1
43,2,170721,11,10,2,26,2,1,1,0,0,20,1,1
28,1,70100,1,13,1,5,1,1,1,0,0,20,1,1
41,3,193626,3,9,7,26,17,1,5,0,0,40,1,1
25,3,189775,11,10,7,1,13,4,5,0,0,20,1,1
59,25,286967,3,9,2,15,2,1,1,0,0,45,1,1
45,25,164427,1,13,3,5,17,1,5,0,0,40,1,1
38,3,91039,1,13,2,14,2,1,1,15024,0,60,1,8
40,3,347934,3,9,1,7,1,1,5,0,0,35,1,1
46,22,371373,3,9,3,1,1,1,1,0,0,40,1,1
35,3,32220,14,12,1,2,1,1,5,0,0,60,1,1
34,3,187251,3,9,3,5,17,1,5,0,0,25,1,1
33,3,178107,1,13,1,26,13,1,1,0,0,20,1,1
41,3,343121,3,9,3,1,17,1,5,0,0,36,1,1
20,3,262749,11,10,1,17,13,1,1,0,0,40,1,1
23,3,403107,53,3,1,7,13,1,1,0,0,40,460,1
26,3,64293,11,10,1,5,1,1,5,0,0,35,1,1
23,25,324960,3,9,1,16,1,1,1,0,0,40,203,1
62,25,114060,3,9,2,15,2,1,1,0,0,40,1,1
52,3,48925,11,10,2,1,2,1,1,0,0,40,1,1
58,3,180980,11,10,3,7,17,1,5,0,0,42,465,1
25,3,181054,1,13,1,14,1,1,5,0,0,40,1,1
24,3,388093,1,13,1,2,1,4,1,0,0,40,1,1
19,3,249609,11,10,1,29,13,1,1,0,0,8,1,1
43,3,112131,11,10,2,2,2,1,1,0,0,40,1,1
47,25,543162,3,9,21,1,17,4,5,0,0,40,1,1
39,3,91996,3,9,3,7,17,1,5,0,0,40,1,1
49,3,141944,46,11,7,3,17,1,1,0,1380,42,1,1
32,3,37070,46,11,1,26,1,1,1,0,0,45,1,1
34,3,337587,11,10,2,5,2,1,1,0,0,50,1,8
28,3,189346,3,9,3,26,1,1,1,0,0,45,1,1
25,3,267044,11,10,1,1,1,15,5,0,0,20,1,1
34,3,108116,1,13,2,5,2,1,1,0,0,50,1,8
38,51,99146,1,13,2,2,2,1,1,15024,0,80,1,8
50,3,196232,3,9,2,2,2,1,1,7688,0,50,1,8
24,25,248344,11,10,3,3,1,4,1,0,0,50,1,1
37,25,186035,11,10,2,24,2,1,1,0,0,45,1,8
44,3,177905,11,10,3,17,17,1,1,0,0,58,1,8
28,3,85812,11,10,2,14,5,1,5,0,0,40,1,1
42,3,221172,1,13,2,2,2,1,1,0,0,40,1,8
74,3,99183,11,10,3,1,1,1,5,0,0,9,1,1
38,2,190387,3,9,2,26,2,1,1,0,0,50,1,1
44,2,202692,6,14,2,5,2,1,1,0,0,40,1,1
44,3,109339,4,7,3,17,17,48,5,0,0,46,34,1
26,3,108658,3,9,1,17,1,1,1,0,0,40,1,1
36,3,197202,3,9,2,7,2,4,1,0,0,40,1,1
41,3,101739,14,12,2,2,5,1,5,0,0,50,1,8
67,3,231559,49,15,2,5,2,1,1,20051,0,48,1,8
39,25,207853,386,8,2,24,2,1,1,0,0,50,1,1
57,3,190942,387,2,138,494,1,4,5,0,0,30,1,1
29,3,102345,46,11,21,26,1,1,1,0,0,40,1,1
31,51,41493,1,13,1,16,1,1,5,0,0,45,1,1
44,3,210525,11,10,2,15,2,1,1,0,0,40,1,1
29,3,133937,20,16,1,5,13,1,1,0,0,40,1,1
30,3,237903,11,10,1,3,17,1,5,0,0,40,1,1
27,3,163862,3,9,1,15,1,1,1,0,0,40,1,1
27,3,201872,11,10,2,14,2,1,1,0,0,50,1,1
32,3,84179,3,9,1,3,1,1,5,0,0,45,1,1
58,3,51662,205,6,2,7,5,1,5,0,0,8,1,1
35,25,233327,11,10,2,29,2,1,1,0,0,40,1,1
21,3,259510,3,9,1,3,13,1,1,0,0,36,1,1
28,3,184831,11,10,1,26,17,1,1,0,0,40,1,1
46,2,245724,11,10,3,2,1,1,1,0,0,50,1,1
36,2,27053,3,9,21,7,17,1,5,0,0,40,1,1
72,3,205343,4,7,138,1,17,1,5,0,0,40,1,1
35,3,229328,3,9,2,17,5,4,5,0,0,40,1,1
33,22,319560,46,11,3,26,17,4,5,0,0,40,1,8
69,3,136218,4,7,1,17,1,1,5,0,0,40,1,1
35,3,54576,3,9,2,17,2,1,1,0,0,40,1,1
34,3,148291,3,9,2,24,5,1,5,0,0,32,1,1
30,3,152453,4,7,2,7,2,1,1,0,0,40,15,1
28,3,114053,1,13,1,15,1,1,1,0,0,55,1,1
54,3,212960,1,13,2,14,2,1,1,0,0,35,1,8
47,3,264052,11,10,2,5,2,1,1,0,0,50,1,8
24,3,82804,3,9,1,3,17,4,5,0,0,40,1,1
52,2,334273,1,13,2,5,2,1,1,0,0,60,1,8
20,3,27337,3,9,1,3,13,15,1,0,0,48,1,1
43,51,188436,6,14,2,2,2,1,1,5013,0,45,1,1
45,3,433665,15,4,21,7,17,1,5,0,0,40,15,1
29,2,110663,3,9,21,26,1,1,1,0,0,35,1,1
47,3,87490,6,14,3,2,17,1,1,0,0,42,1,1
24,3,354351,3,9,1,26,13,1,1,0,0,40,1,1
51,3,95469,3,9,2,5,2,1,1,0,0,40,1,1
17,3,242718,4,7,1,14,13,1,1,0,0,12,1,1
37,3,22463,46,11,2,26,2,1,1,0,1977,40,1,8
27,3,158156,20,16,1,5,1,1,5,0,0,70,1,1
29,3,350162,1,13,2,2,5,1,1,0,0,40,1,8
36,2,28738,14,12,3,14,17,1,5,0,0,35,1,1
58,25,283635,1,13,1,5,1,1,5,0,0,40,1,1
26,2,86646,11,10,2,26,2,1,1,0,0,45,1,1
57,3,69884,3,9,2,14,2,1,1,0,0,40,1,8
59,3,199713,3,9,2,26,2,1,1,0,0,40,1,1
27,3,181659,3,9,2,17,2,1,1,0,0,40,1,1
31,2,340939,1,13,1,24,1,1,1,0,0,40,1,1
21,3,197747,11,10,1,14,13,1,5,0,0,24,1,1
29,3,34292,11,10,1,1,1,1,1,0,0,60,1,1
18,3,156764,4,7,1,7,13,1,1,0,0,40,1,1
52,3,25826,205,6,2,26,2,1,1,0,1887,47,1,8
57,51,103948,1,13,3,5,1,1,1,0,0,80,1,1
60,3,39352,15,4,1,15,1,1,1,0,0,48,1,8
31,3,168387,1,13,2,5,2,1,1,7688,0,40,104,8
23,3,117789,1,13,1,1,13,1,5,0,0,40,1,1
27,3,267147,3,9,1,14,13,1,1,0,0,40,1,1
42,2,214242,49,15,2,5,2,1,1,0,1902,50,1,8
25,3,200408,11,10,1,24,1,1,1,2174,0,40,1,1
49,3,136455,1,13,1,5,1,1,5,0,0,45,1,1
32,3,239824,1,13,1,24,1,1,1,0,0,40,1,1
19,3,217039,11,10,1,1,13,1,1,0,0,28,1,1
60,3,51290,15,4,3,7,1,1,5,0,0,40,1,1
42,25,175674,7,5,2,7,2,1,1,0,0,40,1,1
35,2,194404,14,12,1,16,1,1,1,0,0,40,1,1
48,3,45612,3,9,1,1,17,4,5,0,0,37,1,1
51,3,410114,6,14,2,26,2,1,1,0,0,40,1,8
29,3,182521,3,9,1,26,1,15,1,0,0,40,1,1
36,25,339772,3,9,21,2,1,4,1,0,0,40,1,1
17,3,169658,205,6,1,7,13,1,5,0,0,21,1,1
52,3,200853,6,14,3,5,1,1,5,6849,0,60,1,1
24,3,247564,3,9,1,26,1,1,1,0,0,40,1,1
24,3,249909,3,9,2,3,2,1,1,0,0,50,1,1
26,25,208122,1,13,1,5,13,1,1,1055,0,40,1,1
27,3,109881,1,13,1,7,13,1,5,0,0,20,1,1
39,3,207824,3,9,1,3,13,1,1,0,0,60,1,1
30,3,369027,3,9,2,15,2,4,1,0,0,45,1,1
50,2,114117,3,9,2,2,2,1,1,0,0,32,1,1
52,51,51048,1,13,2,14,2,1,1,0,0,55,1,1
46,3,102388,49,15,2,5,2,1,1,15024,0,45,1,8
23,3,190483,1,13,1,14,13,1,5,0,0,20,1,1
45,3,462440,4,7,138,7,1,4,5,0,0,20,1,1
65,3,109351,7,5,138,494,17,4,5,0,0,24,1,1
29,3,34383,46,11,2,15,2,1,1,0,0,55,1,1
47,3,241832,7,5,7,3,17,1,1,0,0,40,460,1
30,3,124187,3,9,1,16,13,4,1,0,0,60,1,1
34,3,153614,3,9,2,14,2,1,1,0,0,45,1,8
38,2,267556,3,9,2,14,2,1,1,0,0,64,1,1
33,3,205469,11,10,2,2,2,1,1,0,0,40,1,8
49,3,268090,1,13,2,14,2,1,1,0,0,26,1,8
47,2,165039,11,10,1,7,17,4,5,0,0,40,1,1
49,25,120451,205,6,21,7,17,4,5,0,0,40,1,1
43,3,154374,11,10,2,26,2,1,1,15024,0,60,1,8
30,3,103649,1,13,2,1,5,4,5,0,0,40,1,8
58,2,35723,3,9,2,26,2,1,1,0,0,60,1,1
19,3,262601,3,9,1,7,13,1,5,0,0,14,1,1
21,3,226181,1,13,1,3,1,1,1,0,0,40,1,1
33,3,175697,1,13,2,2,2,1,1,15024,0,60,1,8
47,51,248145,53,3,2,15,2,1,1,0,0,50,5,1
52,2,289436,20,16,2,5,2,1,1,0,0,60,1,8
26,3,75654,3,9,3,26,1,1,1,0,0,55,1,1
60,3,199378,3,9,2,26,2,1,1,0,0,40,1,1
21,3,160968,11,10,1,3,13,1,1,0,0,40,1,1
36,3,188563,11,10,2,14,2,1,1,5178,0,50,1,8
31,3,55849,11,10,2,26,2,1,1,0,0,45,1,1
50,51,195322,20,16,21,5,1,1,1,0,0,40,1,8
31,25,402089,3,9,3,1,17,1,5,0,0,40,1,1
71,3,78277,3,9,2,26,2,1,1,0,0,15,1,1
30,1,169496,1,13,2,24,2,1,1,0,0,40,1,8
20,3,130959,11,10,1,7,13,1,1,0,0,20,1,1
24,3,556660,3,9,1,2,69,1,1,4101,0,50,1,1
35,3,292472,20,16,2,5,2,12,1,0,0,40,290,8
38,1,143774,11,10,21,2,1,1,5,0,0,45,1,1
27,3,288341,3,9,1,17,13,1,5,0,0,32,1,1
29,1,71592,11,10,1,1,17,12,5,0,0,40,142,1
34,3,106742,3,9,2,26,2,1,1,0,0,45,1,1
44,3,219288,15,4,2,26,2,1,1,0,0,35,1,1
43,3,174524,3,9,2,17,2,1,1,0,0,40,1,8
44,2,335183,386,8,2,3,2,4,1,0,0,40,1,8
35,3,261293,6,14,1,14,1,1,1,0,0,60,1,1
27,3,111900,11,10,1,5,1,1,1,0,0,40,1,1
43,25,194360,6,14,1,5,1,1,1,0,0,38,1,1
20,3,81145,11,10,1,14,1,1,5,0,0,25,1,1
42,3,341204,14,12,3,5,17,1,5,8614,0,40,1,8
27,1,249362,11,10,2,15,2,1,1,3411,0,40,1,1
42,3,247019,3,9,2,26,2,4,1,0,0,40,1,8
24,3,172146,7,5,1,17,1,1,1,0,1721,40,1,1
48,22,110457,11,10,3,2,1,1,1,0,0,40,1,1
17,2,368700,4,7,1,16,13,1,1,0,0,10,1,1
33,3,182556,1,13,2,2,2,1,1,0,0,40,1,8
50,51,219420,3,9,2,14,2,1,1,0,0,50,1,8
22,3,240817,3,9,1,14,13,1,5,2597,0,40,1,1
17,3,102726,386,8,1,7,13,1,1,0,0,16,1,1
32,3,226267,11,10,2,1,2,1,1,0,0,40,15,1
31,3,125457,3,9,1,26,1,1,1,0,0,45,1,1
58,2,204021,3,9,138,2,1,1,1,0,0,50,1,1
29,25,92262,3,9,1,29,13,1,1,0,0,48,1,1
37,3,161141,46,11,2,26,2,1,1,0,0,40,333,8
34,2,190290,3,9,2,26,2,1,1,0,0,40,1,8
23,25,430828,11,10,21,2,17,4,1,0,0,40,1,1
18,1,59342,4,7,1,1,13,1,5,0,0,5,1,1
34,3,136721,3,9,3,2,1,1,5,0,0,40,1,1
45,25,86644,1,13,2,5,5,1,5,0,0,55,1,1
41,3,195124,6,14,1,2,1,1,1,0,0,35,398,1
26,3,167350,3,9,1,7,69,1,1,0,0,30,1,1
54,25,113000,11,10,2,16,2,1,1,0,0,40,1,1
24,3,140027,11,10,1,17,13,4,5,0,0,45,1,1
42,3,262425,11,10,2,5,2,1,1,0,0,50,1,1
20,3,316702,11,10,1,5,13,1,1,0,0,20,1,1
23,1,335453,1,13,1,24,1,1,5,0,0,20,1,1
35,3,203628,6,14,1,5,1,1,1,0,0,60,1,8
31,3,118710,6,14,2,24,2,1,1,0,1902,40,1,8
30,3,189620,1,13,1,5,13,1,5,0,0,40,203,1
19,3,475028,3,9,1,14,13,1,5,0,0,20,1,1
36,25,110866,1,13,1,5,1,1,1,0,0,50,1,1
31,3,243605,1,13,138,14,17,1,5,0,1380,40,5,1
21,3,163870,11,10,1,3,13,1,1,0,0,30,1,1
31,2,80145,11,10,2,26,2,1,1,0,0,40,1,1
46,3,295566,20,16,3,5,17,1,5,25236,0,65,1,8
44,3,63042,1,13,3,2,13,1,5,0,0,50,1,8
40,3,229148,386,8,2,7,2,4,1,0,0,40,7,1
45,3,242552,11,10,1,14,1,4,1,0,0,40,1,1
60,3,177665,3,9,2,26,2,1,1,0,0,35,1,1
18,3,208103,4,7,1,7,69,1,1,0,0,25,1,1
28,3,296450,1,13,2,5,2,1,1,0,0,40,1,1
36,3,70282,11,10,3,1,17,4,5,0,0,40,1,1
40,3,144995,46,11,2,24,2,1,1,4386,0,40,1,1
36,25,382635,1,13,3,1,17,1,5,0,0,35,49,1
31,3,295697,3,9,21,7,17,4,5,0,0,40,1,1
33,3,194141,3,9,2,17,2,1,1,0,0,40,1,1
19,1,378418,3,9,1,24,13,1,5,0,0,40,1,1
22,3,214399,11,10,1,14,13,1,5,0,0,15,1,1
34,3,217460,1,13,2,2,2,1,1,0,0,45,1,8
33,3,182556,3,9,1,7,1,1,1,0,0,40,1,1
41,3,125831,3,9,2,26,2,1,1,0,2051,60,1,1
29,3,271328,1,13,1,5,1,1,1,4650,0,40,1,1
50,25,50459,3,9,2,2,2,1,1,0,0,42,1,8
42,3,162140,1,13,2,2,2,1,1,7298,0,45,1,8
44,3,111502,3,9,2,14,5,1,5,0,0,40,1,1
20,3,299047,11,10,1,7,1,1,5,0,0,20,1,1
31,3,223212,3,9,2,7,2,1,1,0,0,40,15,1
23,3,352139,11,10,1,7,1,1,5,0,0,24,1,1
55,3,173093,11,10,3,1,1,12,5,0,0,40,1,1
26,3,181655,46,11,2,1,2,1,1,0,2377,45,1,1
25,3,332702,46,11,1,7,13,1,5,0,0,15,1,1
35,3,234901,11,10,2,26,2,1,1,2407,0,40,1,1
36,3,131414,11,10,1,14,1,4,5,0,0,36,1,1
43,1,260960,1,13,2,5,2,1,1,0,0,50,1,1
56,3,156052,3,9,138,7,17,4,5,594,0,20,1,1
42,3,279914,1,13,2,24,2,1,1,0,0,40,1,8
19,3,192453,11,10,1,7,69,1,5,0,0,25,1,1
55,2,200939,3,9,2,15,2,1,1,0,0,72,1,1
42,3,151408,6,14,1,2,1,1,5,14084,0,50,1,8
26,3,112847,46,11,1,24,13,1,1,0,0,40,1,1
17,3,316929,386,8,1,3,13,1,1,0,0,20,1,1
42,25,126319,1,13,2,5,5,1,5,0,0,40,1,8
55,3,197422,3,9,2,15,2,1,1,7688,0,40,1,8
32,3,267736,11,10,1,1,13,4,5,0,0,40,1,1
29,3,267034,4,7,1,26,13,4,1,0,0,40,315,1
46,1,193047,1,13,2,5,2,1,1,0,0,37,1,1
29,1,356089,1,13,2,2,2,1,1,7688,0,40,1,8
22,3,223515,1,13,1,5,17,1,1,0,0,20,1,1
58,2,87510,205,6,2,26,2,1,1,0,0,40,1,1
23,3,145111,3,9,1,15,17,1,1,0,0,50,1,1
39,3,48093,3,9,1,3,1,1,1,0,0,40,1,1
27,3,31757,46,11,1,26,13,1,1,0,0,38,1,1
54,3,285854,3,9,2,15,2,1,1,0,0,40,1,8
33,25,120064,1,13,1,5,1,1,5,0,0,45,1,1
46,22,167381,3,9,2,1,5,1,5,0,0,40,1,8
37,3,103408,3,9,1,16,1,4,1,0,0,40,1,1
36,3,101460,3,9,1,7,1,1,5,0,0,18,1,1
59,25,420537,3,9,2,1,5,1,5,0,0,38,1,8
34,25,119411,3,9,3,29,17,1,1,0,0,40,333,1
53,51,128272,20,16,2,2,2,1,1,0,0,70,1,8
51,3,386773,1,13,1,14,1,1,1,0,0,55,1,8
32,3,283268,205,6,21,7,17,1,5,0,0,42,1,1
31,1,301526,11,10,7,7,69,1,1,0,0,40,1,1
22,3,151790,11,10,2,14,5,1,5,0,0,30,114,1
47,2,106252,1,13,3,14,1,1,5,0,0,50,1,1
32,3,188557,3,9,1,17,1,1,1,0,0,40,1,1
26,3,171114,11,10,1,16,1,1,5,0,0,38,1,1
37,3,327323,53,3,21,16,1,1,1,0,0,32,712,1
31,3,244147,3,9,3,26,17,1,1,0,0,55,1,1
37,3,280282,46,11,2,24,5,1,5,0,0,24,1,8
55,3,116442,3,9,1,14,1,1,1,0,0,38,1,1
23,25,282579,46,11,3,24,1,1,1,0,0,56,1,1
36,3,51838,11,10,3,1,17,1,5,0,0,40,1,1
43,3,226902,1,13,2,14,2,1,1,0,0,50,1,8
54,3,279129,11,10,1,24,1,1,1,0,0,40,1,1
28,3,196690,46,11,1,17,1,1,5,0,1669,42,1,1
40,3,130760,46,11,2,2,2,1,1,0,0,50,1,8
41,2,49572,11,10,2,2,2,1,1,0,0,60,1,1
40,3,237601,1,13,1,14,1,48,5,0,0,55,1,8
42,3,169628,11,10,3,1,1,4,5,0,0,38,1,1
61,2,36671,3,9,2,16,2,1,1,0,2352,50,1,1
18,3,231193,386,8,1,17,13,1,1,0,0,30,1,1
48,3,102102,46,11,2,24,2,1,1,0,0,50,1,8
41,51,32185,1,13,2,24,2,1,1,0,0,40,1,1
23,3,211046,3,9,1,14,1,1,5,2463,0,40,1,1
60,3,31577,3,9,2,15,2,1,1,0,0,60,1,8
22,3,162343,11,10,1,7,69,4,1,0,0,20,1,1
61,3,128831,3,9,2,17,2,1,1,0,0,40,1,1
25,3,316688,3,9,1,17,1,4,1,0,0,40,1,1
46,3,90758,6,14,1,24,1,1,1,0,0,35,1,8
43,3,274363,1,13,2,2,2,1,1,0,1902,40,91,8
43,3,154538,14,12,3,26,1,1,1,0,0,40,1,1
24,3,106085,3,9,1,7,13,4,1,0,1721,30,1,1
68,2,315859,4,7,1,16,17,1,1,0,0,20,1,1
31,3,51471,3,9,3,1,17,1,5,0,0,38,1,1
17,3,193830,4,7,1,14,13,1,5,0,0,20,1,1
32,3,231043,3,9,2,26,2,1,1,5178,0,48,1,8
33,3,169879,1,13,2,5,2,1,1,3103,0,47,1,8
64,3,270333,1,13,2,5,2,1,1,0,0,40,1,8
20,3,138768,3,9,1,15,13,1,1,0,0,30,1,1
30,3,191571,3,9,21,7,13,1,5,0,0,36,1,1
43,3,94113,11,10,3,2,1,1,1,0,0,45,1,1
22,3,137510,11,10,1,1,13,1,1,0,0,40,1,1
17,3,32607,205,6,1,16,13,1,1,0,0,20,1,1
47,2,93208,3,9,2,7,5,1,5,0,0,75,749,1
41,3,254440,46,11,1,5,1,1,5,0,0,60,1,1
56,3,186556,11,10,2,26,2,1,1,0,0,50,1,8
64,3,169871,3,9,2,15,2,1,1,0,0,45,1,1
47,3,191277,3,9,2,15,2,1,1,0,0,50,1,8
48,3,167159,46,11,1,1,17,1,1,0,0,40,1,1
31,3,171871,6,14,1,5,1,1,5,0,0,46,1,1
29,3,154411,46,11,1,24,13,1,1,0,0,40,1,1
30,3,129227,3,9,138,1,1,1,5,0,0,40,1,1
32,3,110331,3,9,2,2,2,1,1,0,1672,60,1,1
57,3,34269,3,9,138,15,17,1,1,0,653,42,1,8
62,3,174355,3,9,138,7,1,1,5,0,0,40,1,1
39,3,680390,3,9,21,17,17,1,5,0,0,24,1,1
43,3,233130,11,10,1,1,1,1,1,0,0,25,1,1
24,51,165474,1,13,1,14,13,1,1,0,0,40,1,1
53,3,194259,11,10,2,1,5,1,5,4386,0,40,1,8
26,3,280093,11,10,1,3,13,1,1,0,0,40,1,1
73,2,177387,3,9,2,2,2,1,1,0,0,40,1,1
55,3,105304,3,9,2,17,2,1,1,0,0,40,1,1
25,3,499233,3,9,3,1,1,1,1,0,0,40,1,1
41,3,180572,1,13,3,5,1,1,5,0,0,50,1,8
24,3,321435,1,13,1,2,1,1,1,0,0,50,1,1
63,3,86108,3,9,138,16,1,1,1,0,0,6,1,1
17,3,198124,4,7,1,14,13,1,1,0,0,20,1,1
35,3,135162,11,10,2,26,2,1,1,0,0,50,1,1
51,3,146813,11,10,2,5,2,1,1,0,0,40,1,8
62,25,291175,1,13,138,5,1,1,5,0,0,48,1,1
55,3,387569,3,9,2,26,2,1,1,4386,0,40,1,8
43,3,102895,11,10,3,5,1,1,1,0,0,40,1,1
40,25,33274,3,9,3,7,1,1,5,0,0,50,1,1
37,3,86551,1,13,2,2,2,1,1,0,0,45,1,8
39,3,138192,1,13,2,26,2,1,1,0,0,40,1,1
31,3,118966,3,9,1,26,13,1,1,0,0,18,1,1
61,3,99784,6,14,138,5,1,1,5,0,0,40,1,8
26,3,90980,46,11,3,1,1,1,5,0,0,55,1,1
46,2,177407,3,9,2,14,2,1,1,0,0,50,1,1
26,3,96467,1,13,1,5,1,1,5,0,0,40,1,1
48,1,327886,20,16,3,5,13,1,1,0,0,50,1,8
34,3,111567,3,9,1,15,13,1,1,0,0,40,1,1
34,25,166545,3,9,1,1,13,1,5,0,0,40,1,1
59,3,142182,3,9,2,7,2,1,1,0,0,40,1,8
34,3,188798,1,13,1,5,13,1,5,0,0,40,1,1
49,3,38563,1,13,1,2,1,1,5,0,0,56,1,8
18,3,216284,4,7,1,1,13,1,5,0,0,20,1,1
43,3,191547,3,9,2,16,2,1,1,0,0,40,15,1
48,3,285335,4,7,2,2,2,1,1,0,0,50,1,1
28,51,142712,11,10,2,2,2,1,1,0,0,70,1,1
33,3,80945,3,9,2,17,2,1,1,0,0,40,1,1
24,3,309055,11,10,1,14,1,1,5,0,0,15,1,1
21,3,62339,205,6,1,3,1,1,1,0,0,40,1,1
17,3,368700,4,7,1,14,13,1,1,0,0,28,1,1
39,3,176186,11,10,2,16,2,1,1,0,0,50,1,8
29,2,266855,1,13,21,5,13,1,1,0,0,40,1,1
44,3,48087,1,13,2,2,2,1,1,0,0,40,1,8
24,3,121313,11,10,1,15,13,1,1,0,0,50,1,1
71,2,143437,6,14,2,14,2,1,1,10605,0,40,1,8
51,2,160724,1,13,2,14,2,12,1,0,2415,40,805,8
55,3,282753,53,3,3,7,17,4,1,0,0,25,1,1
41,3,194636,1,13,2,2,2,1,1,0,0,60,1,8
23,3,153044,3,9,1,3,17,4,5,0,0,7,1,1
38,3,411797,46,11,3,1,17,1,5,0,0,40,1,1
39,3,117683,3,9,2,15,2,1,1,0,0,40,1,8
19,3,376540,3,9,1,1,1,1,5,0,0,30,1,1
49,3,72393,7,5,3,17,1,1,5,0,0,40,1,1
32,3,270335,1,13,2,1,69,1,1,0,0,40,142,8
27,3,96226,3,9,2,26,2,1,1,0,0,70,1,1
38,3,95336,1,13,2,14,2,1,1,0,0,50,1,8
33,3,258498,11,10,2,26,5,1,5,0,0,60,1,1
23,3,205865,1,13,1,2,13,1,1,0,0,28,1,1
54,2,406468,3,9,2,14,2,4,1,0,0,40,1,1
29,3,177119,46,11,3,24,1,1,5,2174,0,45,1,1
35,2,372525,1,13,1,2,1,1,1,0,0,40,1,1
28,3,164170,46,11,2,1,5,12,5,0,0,40,12,1
37,3,183800,1,13,2,5,2,1,1,7688,0,50,1,8
42,2,177307,49,15,2,16,2,1,1,0,0,65,1,8
40,3,170108,6,14,2,5,2,1,1,0,0,40,1,1
47,3,341995,11,10,3,14,13,1,1,0,0,55,1,1
22,3,226508,1,13,1,2,13,1,5,0,0,50,1,1
30,3,87418,1,13,2,2,2,1,1,0,0,45,1,8
28,3,109165,3,9,2,24,2,1,1,0,0,40,1,1
63,25,28856,15,4,2,7,2,1,1,0,0,55,1,1
51,2,175897,7,5,2,26,2,1,1,0,0,20,1,1
22,3,99697,3,9,1,3,13,1,5,0,0,40,1,1
35,3,152375,3,9,1,14,1,1,1,0,0,45,1,1
46,3,171550,3,9,3,17,1,1,5,0,0,38,1,1
37,3,211154,11,10,3,17,1,1,1,0,0,52,1,1
24,3,202570,1,13,1,5,13,4,1,0,0,15,1,1
37,2,168496,3,9,3,3,13,1,1,0,0,10,1,1
53,3,68898,11,10,2,24,2,1,1,0,0,40,1,1
27,3,93235,3,9,1,14,1,1,1,0,0,30,1,1
38,3,278924,11,10,3,26,1,1,1,0,0,44,1,1
53,2,311020,205,6,2,16,2,1,1,0,0,60,1,1
34,3,175878,11,10,1,26,1,1,1,0,0,40,1,1
23,3,543028,3,9,1,14,13,4,1,0,0,40,1,1
39,3,202027,1,13,2,2,2,1,1,15024,0,45,1,8
43,3,158926,6,14,2,5,5,12,5,0,0,50,844,1
67,51,76860,3,9,2,2,2,12,1,0,0,40,1,8
81,2,136063,3,9,2,2,2,1,1,0,0,30,1,1
21,3,186648,11,10,1,7,13,1,1,0,0,20,1,1
23,3,257509,11,10,1,14,1,1,1,0,0,25,1,1
25,3,98155,11,10,1,15,17,1,1,0,0,40,1,1
42,3,274198,53,3,2,17,5,1,5,0,0,38,15,1
38,3,97083,11,10,2,1,5,4,5,0,0,40,1,1
32,3,262153,3,9,2,17,2,1,1,0,0,40,1,1
37,3,214738,3,9,2,17,2,1,1,0,0,40,1,1
51,3,138022,6,14,2,2,2,1,1,0,0,60,1,8
22,3,91842,11,10,1,14,1,1,5,0,0,42,1,1
33,3,373662,387,2,7,494,1,1,5,0,0,40,712,1
42,3,162003,3,9,3,17,1,1,1,0,0,55,1,1
51,25,241843,209,1,2,7,2,1,1,0,0,40,1,1
23,3,375871,3,9,2,1,5,1,5,0,0,40,15,1
37,3,186934,4,7,2,17,2,1,1,3103,0,44,1,8
37,3,176900,3,9,2,26,2,1,1,0,0,99,1,8
47,3,21906,6,14,1,5,1,1,5,0,0,25,1,1
41,3,132222,49,15,2,5,2,1,1,0,2415,40,1,8
33,3,143653,3,9,2,26,2,1,1,0,0,30,1,1
31,3,111567,1,13,1,14,1,1,1,0,0,40,1,8
31,3,78602,14,12,3,7,17,15,5,0,0,40,1,1
35,3,465507,3,9,2,17,2,4,1,0,0,40,1,1
38,51,196373,3,9,2,2,2,1,1,0,0,40,1,8
18,3,293227,3,9,1,7,1,1,5,0,0,45,1,1
20,3,241752,3,9,2,17,2,1,1,0,0,40,1,1
54,25,166398,11,10,3,2,17,4,5,0,0,35,1,1
40,3,184682,11,10,3,1,17,1,5,0,0,40,1,1
36,51,108293,1,13,2,2,5,1,5,0,1977,45,1,8
43,3,250802,11,10,3,26,17,1,1,0,0,35,1,1
44,2,325159,11,10,3,16,17,1,1,0,0,40,1,1
44,1,174675,3,9,2,5,5,1,5,0,0,40,1,8
43,3,227065,6,14,2,2,2,1,1,0,0,43,1,8
51,3,269080,15,4,138,7,17,4,5,0,0,40,1,1
18,3,177722,3,9,1,7,13,1,5,0,0,20,1,1
51,3,133461,11,10,2,2,2,1,1,0,0,40,1,1
44,51,398473,11,10,2,14,2,1,1,0,0,70,1,8
33,25,298785,205,6,3,15,1,1,1,0,0,40,1,1
33,2,123424,1,13,2,2,2,1,1,0,0,40,1,8
42,3,176286,14,12,2,2,2,1,1,0,0,40,1,8
25,3,150062,11,10,2,5,2,1,1,0,0,45,1,1
32,3,169240,3,9,3,17,1,1,5,0,0,38,1,1
32,3,288273,1,13,2,26,2,1,1,0,0,70,15,1
36,3,526968,205,6,3,2,17,1,5,0,0,40,1,1
28,3,57066,3,9,2,15,2,1,1,0,0,40,1,1
20,3,323573,3,9,1,7,13,1,5,0,0,20,1,1
35,51,368825,11,10,2,14,2,1,1,0,0,60,1,8
